10035-10-6	臭化水素	Hydrobromic acid	CAJ
10036-43-8	m-フルオロシアン化ベンジル	m-Fluorobenzyl cyanide	CAJ
10036-47-2		Tetrafluorohydrazine	
100367-55-3		2-Cyano-5-nitropyridine	
10038-98-9	四塩化ゲルマニウム	Germanium tetrachloride	CAJ
10039-54-0	硫酸ビス(ヒドロキシルアンモニウム)	Hydroxylamine sulfate (2:1)	CAJ
100402-53-7	トリリン酸塩化カドミウムマンガンドープ塗料	Cadmium chloride phosphate (Cd5Cl(PO4)3), manganese-doped	CAJ
100402-65-1	炉内のクロム酸（Ｈ２ＣｒＯ４）ジアンモニウム塩とマンガン（Ⅱ）二硝酸のアンモニア反応生成による銅	Nitric acid, copper(2+) salt, reaction products with ammonia, chromic acid (H2CrO4) diammonium salt and manganese(2+) dinitrate, kilned	CAJ
100402-96-8	ケイ酸（Ｈ２ＳｉＯ３）、カルシウム塩（１：１）、鉛とマンガンドープ塗料	Silicic acid, calcium salt (1:1), lead and manganese-doped	CAJ
100403-63-2	残渣, 亜鉛精錬煙灰排水, 水銀-セレン	Residues, zinc refining flue dust wastewater, mercury-selenium	CAJ
10042-76-9	硝酸ストロンチウム	Strontium nitrate	CAJ
10043-35-3	ホウ酸	Boric acid (H3BO3)	CAJ
100443-95-6		3,9-Perylenedicarboxylic acid, 4,10-dicyano-, bis(2-methylpropyl) ester	
10045-94-0	硝酸水銀(II)	Mercury(II) nitrate	CAJ
10045-97-3	セシウム137	Cesium-137	CAJ
100450-10-0	５-シアノ-４-ヒドロキシ-１，３，３ａ，７-テトラアザインデン	5-Cyano-4-hydroxy-1,3,3a,7-tetraazaindene	CAJ
1004522-95-5	2-プロパノールチタン(4+)塩	2-Propanol, titanium(4+) salt	CAJ
100453-11-0		Ethyl 2-cyano-2-ethyl-3-methylhexanoate	
100468-44-8	ジブチルマグネシウムと酸化クロム (CrO3), イソプロピルアルコールのチタン(4+)塩及びシリカとの反応生成物	Magnesium, dibutyl-, reaction products with chromium oxide (CrO3), isopropyl alcohol titanium(4+) salt and silica	CAJ
100469-58-7	無水ケイ酸アルミニウム	Silicic acid, aluminum salt	CAJ
10048-95-0	ヒ酸ナトリウム（Ｎａ２ＨＡｓＯ４）七水和物	Arsenic acid (H3AsO4), disodium salt, heptahydrate	CAJ
10048-99-4	テトラヨード水銀酸バリウム	Barium tetraiodomercurate	CAJ
100482-34-6	2-[ヒドロキシ(フェニル)アルサニル]安息香酸	2-[Hydroxy(phenyl)arsanyl]benzoic acid	CAJ
10049-04-4	二酸化塩素	Chlorine oxide (ClO2)	CAJ
100494-20-0	イソブタン	Isobutane	CAJ
1005145-75-4	Ｏ-２-ｔｅｒｔ-ブチルシクロヘキシル＝イソプロピルホスホノフルオリダート	2-tert-Butylcyclohexyl isopropylphosphonofluoridate	LOLI
1005164-70-4	Ｏ-２-メチルシクロペンチル＝エチルホスホノフルオリダート	2-Methylcyclopentyl ethylphosphonofluoridate	LOLI
1005176-59-9	Ｏ-２-メチルシクロペンチル＝イソプロピルホスホノフルオリダート	2-Methylcyclopentyl isopropylphosphonofluoridate	LOLI
1005176-60-2	Ｏ-２-メチルシクロペンチル＝プロピルホスホノフルオリダート	2-Methylcyclopentyl propylphosphonofluoridate	LOLI
1005176-90-8	Ｏ-２-ｔｅｒｔ-ブチルシクロヘキシル＝プロピルホスホノフルオリダート	2-tert-Butylcyclohexyl propylphosphonofluoridate	LOLI
100522-75-6		Ethyl 2-cyano-3-methyl-2-nonenoate	
1005239-89-3	Ｏ-３-メチルペンタン-２-イル＝メチルホスホノフルオリダート	1,2-Dimethylbutyl methylphosphonofluoridate	LOLI
1005240-09-4	Ｏ-４-メチルヘプタン-３-イル＝メチルホスホノフルオリダート	1-Ethyl-2-methylpentyl methylphosphonofluoridate	LOLI
1005247-52-8	Ｏ-２-ｔｅｒｔ-ブチルシクロヘキシル＝メチルホスホノフルオリダート	2-tert-Butylcyclohexyl methylphosphonofluoridate	LOLI
1005249-16-0	Ｏ-３-メチルペンタン-２-イル＝イソプロピルホスホノフルオリダート	1,2-Dimethylbutyl isopropylphosphonofluoridate	LOLI
1005254-23-8	Ｏ-２-ｔｅｒｔ-ブチルシクロヘキシル＝エチルホスホノフルオリダート	2-tert-Butylcyclohexyl ethylphosphonofluoridate	LOLI
1005257-56-6	Ｏ-２-エチルシクロヘキシル＝メチルホスホノフルオリダート	2-Ethylcyclohexyl methylphosphonofluoridate	LOLI
1005258-27-4	Ｏ-３-メチルペンタン-２-イル＝エチルホスホノフルオリダート	1,2-Dimethylbutyl ethylphosphonofluoridate	LOLI
1005276-38-9	Ｏ-２，６-ジメチルシクロヘキシル＝メチルホスホノフルオリダート	2,6-Dimethylcyclohexyl methylphosphonofluoridate	LOLI
1005284-61-6	Ｏ-３，５-ジメチルシクロヘキシル＝メチルホスホノフルオリダート	3,5-Dimethylcyclohexyl methylphosphonofluoridate	LOLI
10057-27-9	ヘキサフルオロアセトン, 一般的な水和形	Hexafluoroacetone, hydrated forms in general	CAJ
100587-94-8	硝酸ランタン水和物	Lanthanum nitrate hydrate	CAJ
1006-03-7	シクロヘキサノン-2,2,6,6-d4	Cyclohexanone-2,2,6,6-d4	CAJ
10060-08-9	クロム酸(H2CrO4), カルシウム塩(1:1), 二水和物	Chromic acid (H2CrO4), calcium salt (1:1), dihydrate	CAJ
10060-09-0	セレン酸カドミウム(II)・二水和物	Selenic acid, cadmium salt (1:1), dihydrate	CAJ
10061-01-5	cis-1,3-ジクロロプロペン	cis-1,3-Dichloropropene	CAJ
10061-02-6	trans-1,3-ジクロロプロペン	trans-1,3-Dichloropropene	CAJ
100641-13-2	硝酸ジスプロシウム(III)水和物	Dysprosium(III) nitrate hydrate	CAJ
100641-16-5	硝酸ルテチウム(III)水和物	Lutetium(III) nitrate hydrate	CAJ
100641-27-8	トリス[3-(ジメチルアルシノ)プロピル]アルシン	Tris[3-(dimethylarsino)propyl] arsine	CAJ
100656-49-3	バナジウム-亜鉛合金に含有するドロス状鉛	Lead, dross, vanadium-zinc-containing	CAJ
100656-51-7	スラグ, 亜鉛製錬, ナトリウム含有	Slags, zinc-smelting, sodium containing	CAJ
100656-53-9	マット, 銅-鉛, テルル含有	Matte, copper-lead, tellurium-containing	CAJ
100656-54-0	残渣, 銅スパイス酸浸出	Residues, copper speiss acid leaching	CAJ
100656-55-1	煙灰, 銅-鉛高炉, カドミウム-インジウム濃縮	Flue dust, copper-lead blast furnace, cadmium-indium-enriched	CAJ
100656-56-2	灰(残渣), スズ精錬 (鉛, スズ及び他の合金の溶解又は精錬から得られる灰及び廃金属。主にスズと他の金属の高酸化物から成る。)	Ashes (residues), tin-refining (Ashes and waste metals obtained from melting or refining of lead, tin and other alloys. Composed primarily of tin with high oxides of other metals.)	CAJ
1006710-56-0	アクリロニトリル	Acrylonitrile	CAJ
1006730-14-8	アゾジカルボンアミド	Azodicarbonamide	CAJ
100726-23-6		4-Cyanobenzaldehyde phenylhydrazone	
10075-38-4	（Ｚ）-１，３-ジクロロブタ-２-エン	2-Butene, 1,3-dichloro-, (Z)-	CAJ
10080-39-4	クロロ(シクロヘキセン-1-イル)水銀	Chloro(cyclohexen-1-yl)mercury	CAJ
10080-72-5	トリス[エトキシチオキソメチルチオ]アルシン	Tris[ethoxythioxomethylthio]arsine	CAJ
100822-74-0	亜ヒ酸鉛(2+)(1:1)	Arsenous acid, lead(2+) salt (1:1)	CAJ
100849-37-4	アニリン-13C6	Aniline-13C6	CAJ
1009031-47-3	3-ブロモ-1-プロピン	1-Propyne, 3-bromo-	CAJ
100929-97-3	2-ヒドロキシ-2-メチルプロピオン酸鉛(II)	Lead(II) 2-hydroxy-2-methylpropionate	CAJ
100940-62-3	5-メルクリシチジン炭酸5'-三リン酸トリエチルアンモニウム塩	5-Mercuricytidine carbonate 5'-triphosphate triethylammonium salt	CAJ
10098-97-2	ストロンチウム-９０	Strontium-90	CAJ
100986-85-4	レボフロキサシン	Levofloxacin	LOLI
10099-59-9	硝酸ランタン	Lanthanum nitrate	CAJ
10099-67-9	硝酸ルテチウム(3+)	Nitric acid, lutetium(3+) salt	CAJ
10099-74-8	硝酸鉛	Lead nitrate	CAJ
10099-76-0	ケイ酸鉛(2+)	Silicic acid (H2SiO3), lead(2+) salt (1:1)	CAJ
10099-79-3	ビス(バナジン酸)鉛(II)	Lead vanadate	CAJ
100995-81-1	スライム及びスラッジ, 銅電解精錬, 脱銅, ヒ素高含有	Slimes and sludges, copper electrolytic refining, decopperized, arsenic-rich	CAJ
101-02-0	トリフェニルホスファイト	Triphenyl phosphite	CAJ
101-14-4	4,4'-メチレンビス(2-クロロアニリン)	4,4'-Methylenebis(2-chloroaniline)	CAJ
101-25-7	ジニトロソペンタメチレンテトラミン	1,3,5,7-Tetraazabicyclo[3.3.1]nonane, 3,7-dinitroso-	LOLI
101-27-9	N‐(3-クロロフェニル)カルバミド酸4‐クロロ‐2‐ブチニル	Carbamic acid, (3-chlorophenyl)-, 4-chloro-2-butynyl ester	LOLI
101-37-1	２，４，６-トリス（アリルオキシ）-１，３，５-トリアジン	1,3,5-Triazine, 2,4,6-tris(2-propenyloxy)-	CAJ
101-54-2	N-フェニル-1,4-フェニレンジアミン	1,4-Benzenediamine, N-phenyl-	CAJ
101-55-3	1-ブロモ-4-フェノキシベンゼン	Benzene, 1-bromo-4-phenoxy-	CAJ
101-57-5		Benzenesulfonic acid, 4-(phenylamino)-	
101-68-8	4,4'-ジフェニルメタンジイソシアネート	4,4'-Methylenediphenyl diisocyanate	CAJ
101-69-9		Benzenediazonium, 4-[(4-methoxyphenyl)amino]-, chloride	
101-77-9	4,4'-メチレンジアニリン	4,4'-Methylenedianiline	CAJ
101-82-6	2-(フェニルメチル)ピリジン	Pyridine, 2-(phenylmethyl)-	CAJ
101-83-7	ジシクロヘキシルアミン	Dicyclohexylamine	CAJ
10101-50-5	過マンガン酸ナトリウム	Sodium permanganate	CAJ
10101-57-2	ヒ酸第一コバルト八水和物	Cobaltous arsenate octahydrate	CAJ
10101-63-0	ヨウ化鉛	Lead iodide	CAJ
10101-75-4	クロム酸スズ(4+)(2:1)	Chromic acid (H2CrO4), tin(4+) salt (2:1)	CAJ
10101-97-0	硫酸ニッケル（ＩＩ）六水和物	Nickel(II) sulfate hexahydrate (1:1:6)	CAJ
10101-98-1	硫酸ニッケル(2+)七水和物	Sulfuric acid, nickel(2+) salt (1:1), heptahydrate	CAJ
101012-89-9	ラウリン酸カドミウム, 塩基性	Dodecanoic acid, cadmium salt, basic	CAJ
101012-92-4	イソデカン酸鉛とナフテン酸鉛の混合物	Lead, isodecanoate naphthenate complexes, basic	CAJ
101012-93-5	ステアリン酸カドミウム, 塩基性	Octadecanoic acid, cadmium salt, basic	CAJ
101012-94-6	12-ヒドロキシステアリン酸カドミウム, 塩基性	Octadecanoic acid, 12-hydroxy-, cadmium salt, basic	CAJ
101013-06-3	イソデカン酸鉛とナフテン酸鉛の混合物	Lead, isooctanoate neodecanoate complexes	CAJ
10102-18-8	亜セレン酸ナトリウム	Sodium selenite	CAJ
10102-20-2	亜テルル酸ナトリウム	Sodium tellurite	CAJ
10102-23-5	セレン酸ナトリウム十水和物	Selenic acid, disodium salt, decahydrate	CAJ
10102-36-0	過マンガン酸ナトリウム三水和物	Sodium permanganate trihydrate	CAJ
10102-43-9	一酸化窒素	Nitrogen monoxide	CAJ
10102-44-0	二酸化窒素	Nitrogen dioxide	CAJ
10102-45-1	硝酸タリウム(I)	Thallium(I) nitrate	CAJ
10102-48-4	ヒ酸鉛（ＩＶ）（２：３）	Arsenic acid (H3AsO4), lead(4+) salt (3:2)	CAJ
10102-49-5	ヒ酸鉄(3+)	Arsenic acid, iron(3+) salt (1:1)	CAJ
10102-50-8	ヒ酸鉄（Ｆｅ３（ＡｓＯ４）２）	Arsenic acid, iron(2+) salt (2:3)	CAJ
10102-53-1	メタひ酸	Arsenenic acid	CAJ
10103-50-1	ヒ酸マグネシウム（１：？）	Arsenic acid (H3AsO4), magnesium salt (1:?)	CAJ
10103-60-3	ヒ酸ナトリウム	Arsenic acid (H3AsO4), monosodium salt	CAJ
10103-61-4	ヒ酸銅（１：？）	Arsenic acid (H3AsO4), copper salt (1:?)	CAJ
10103-62-5	ヒ酸カルシウム（組成不定）	Arsenic acid (H3AsO4), calcium salt (1:?)	CAJ
101043-98-5	(4-アセチルオキシフェニル)クロロ水銀	(4-Acetyloxyphenyl)-chloromercury	CAJ
10108-64-2	塩化カドミウム	Cadmium chloride	CAJ
10108-73-3	三硝酸セリウム(III)	Cerium nitrate	CAJ
1011-73-0	フェノール, 2,4-ジニトロ-, ナトリウム塩	Phenol, 2,4-dinitro-, sodium salt	CAJ
10112-91-1	塩化水銀(Hg2Cl2)	Mercury chloride (Hg2Cl2)	CAJ
10118-76-0	二過マンガン酸カルシウム	Calcium permanganate	CAJ
10118-90-8	ミノサイクリン	2-Naphthacenecarboxamide, 4,7-bis(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,10,12,12a-tetrahydroxy-1,11-dioxo-, (4S,4aS,5aR,12aS)-	CAJ
101200-37-7	過塩素酸	Perchloric acid	CAJ
10124-27-3	塩化アルミニウム水和物	Aluminum chloride, hydrate	CAJ
10124-36-4	硫酸のカドミウム塩（１：１）	Sulfuric acid, cadmium salt (1:1)	CAJ
10124-37-5	硝酸カルシウム	Calcium nitrate	CAJ
10124-43-3	硫酸コバルト	Cobalt sulfate	CAJ
10124-48-8	塩化アミド水銀 (Hg(NH2)Cl)	Mercury amide chloride (Hg(NH2)Cl)	CAJ
10124-50-2	亜ヒ酸カリウム（１：？）	Arsenious acid (H3AsO3), potassium salt (1:?)	CAJ
10125-13-0	塩化銅(2+)二水和物	Copper(2+) chloride dihydrate	CAJ
101319-72-6	ジフェニルヒ素トリブチルスズ	Diphenylarsenic tributyltin	CAJ
101324-32-7	ブルシン	Strychnidin-10-one, 2,3-dimethoxy-	CAJ
101324-33-8	ストリキニーネ	Strychnine	CAJ
101356-99-4	酸化カルシウムと酸化チタン混合物の固溶体中の酸化カドミウム，プラセオジムドープ塗料	Cadmium oxide (CdO), solid solution with calcium oxide and titanium oxide (TiO2), praseodymium-doped	CAJ
101357-00-0	亜硫酸カドミウム、亜セレン酸亜鉛、亜硫酸亜鉛混合物の固溶体中の亜セレン酸カドミウムアルミニウムと銅ドープ塗料	Cadmium selenide (CdSe), solid solution with cadmium sulfide, zinc selenide and zinc sulfide, aluminum and copper-doped	CAJ
101357-01-1	亜硫酸カドミウム、亜セレン酸亜鉛、亜硫酸亜鉛混合物の固溶体中の亜セレン酸カドミウム銅とマンガンドープ塗料	Cadmium selenide (CdSe), solid solution with cadmium sulfide, zinc selenide and zinc sulfide, copper and manganese-doped	CAJ
101357-02-2	亜硫酸カドミウム、亜セレン酸亜鉛、亜硫酸亜鉛混合物固溶体中の亜セレン酸カドミウムユーロピウムドープ塗料	Cadmium selenide (CdSe), solid solution with cadmium sulfide, zinc selenide and zinc sulfide, europium-doped	CAJ
101357-03-3	亜硫酸カドミウム、亜セレン酸亜鉛、亜硫酸亜鉛混合物の固溶体中の亜セレン酸カドミウム金とマンガンドープ塗料	Cadmium selenide (CdSe), solid solution with cadmium sulfide, zinc selenide and zinc sulfide, gold and manganese-doped	CAJ
101357-04-4	亜硫酸カドミウム、亜セレン酸亜鉛、亜硫酸亜鉛混合物の固溶体中の亜セレン酸カドミウムマンガンと銀ドープ塗料	Cadmium selenide (CdSe), solid solution with cadmium sulfide, zinc selenide and zinc sulfide, manganese and silver-doped	CAJ
10136-69-3	ビス(2-オキソピロリジン-1-イル)水銀	Bis(2-oxopyrrolidin-1-yl)mercury	CAJ
10137-69-6	シクロヘキセニルトリクロロシラン	3-Cyclohexenyltrichlorosilane	LOLI
10137-74-3	二塩素酸カルシウム	Calcium chlorate	CAJ
10138-17-7	2,6-ジメチル-1,4-ジオキサン	2,6-Dimethyl-1,4-dioxane	LOLI
10138-60-0		4-Hexen-1-yn-3-ol	
10139-58-9	硝酸ロジウム	Rhodium nitrate	CAJ
10141-05-6	硝酸コバルト(2+)	Nitric acid, cobalt(2+) salt	CAJ
101419-68-5	鉛とルビジウムの化合物(9:4)	Lead, compound with rubidium (9:4)	CAJ
10143-38-1	硝酸ジスプロシウム(3+)	Nitric acid, dysprosium(3+) salt	CAJ
1014743-76-0	二酸化塩素	Chlorine oxide (ClO2)	CAJ
10158-43-7	ジメチル（フェニルエチニル）タリウム	Dimethyl(phenylethynyl)thallium	CAJ
1015936-91-0	カルシウムシアナミド（ＣａＣＮ２）	Cyanamide, calcium salt (1:1)	CAJ
10163-13-0	カドミウム(2+);7-ヒドロキシ-2-(3-ヒドロキシ-4-オキシドフェニル)-4-オキソ-3-[3,4,5-トリヒドロキシ-6-[(3,4,5-トリヒドロキシ-6-メチルオキサン-2-イル)オキシメチル]オキサン-2-イル]オキシクロメン-5-オラート	Cadmium(2+);7-hydroxy-2-(3-hydroxy-4-oxidophenyl)-4-oxo-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-5-olate	CAJ
1016316-60-1	ぎ酸	Formic acid	CAJ
101654-43-7	酢酸3,5-ジニトロ-2-ヒドロキシフェニル水銀(II)	3,5-Dinitro-2-hydroxyphenylmercury(II)acetate	CAJ
1016644-08-8	2-プロパノールチタン(4+)塩	2-Propanol, titanium(4+) salt	CAJ
101671-90-3	ピクリン酸アンモニウム	Ammonium picrate	CAJ
101672-18-8	亜塩素酸水銀(I)	Chlorous acid mercury(I) salt	CAJ
10168-80-6	硝酸エルビウム(3+)	Nitric acid, erbium(3+) salt	CAJ
1017-74-9	フェニル(2-フェニルエチニル)水銀	Phenyl(2-phenylethynyl)mercury	CAJ
101701-80-8	イソホロンジイソシアナート	Isophorone diisocyanate	CAJ
10175-28-7	ジクロロメチル(フェニル)水銀	Dichloromethyl(phenyl)mercury	CAJ
10177-50-1	トリフェニルプルンビルホルモニトリル	Triphenylplumbylformonitrile	CAJ
101802-54-4	ペンタクロロフェノール	Phenol, 2,3,4,5,6-pentachloro-	CAJ
101829-92-9	２-ノニルベンゼンスルホン酸	Benzenesulfonic acid, 2-nonyl-	CAJ
101836-84-4	ビス(2,4,6-トリメチルフェニル)ヒ素,ジクロロガリウム	bis(2,4,6-trimethylphenyl)arsenic,dichlorogallium	CAJ
101836-92-4		Sodium 2,4-dinitro-1-naphthalenolate hydrate (1:1:2)	
